CLAVE_ENTIDAD,ENTIDAD,SEXO,EDAD,DIAS_ACTIVIDAD_FISICA_VIGOROSA_EN_7_ULTIMOS_DIAS,DIAS_ACTIVIDAD_FISICA_MODERADA_EN_7_ULTIMOS_DIAS,DIAS_10_MIN_CAMINAR_EN_7_ULTIMOS_DIAS
7,CHIAPAS,hombre,28,3,0,7
7,CHIAPAS,mujer,49,0,7,7
7,CHIAPAS,mujer,32,0,0,3
7,CHIAPAS,hombre,40,0,0,7
7,CHIAPAS,mujer,32,2,7,1
7,CHIAPAS,mujer,47,7,7,3
7,CHIAPAS,mujer,41,0,2,0
7,CHIAPAS,hombre,32,7,2,3
7,CHIAPAS,mujer,21,7,7,7
7,CHIAPAS,hombre,58,6,0,7
7,CHIAPAS,mujer,53,5,7,5
7,CHIAPAS,hombre,40,1,3,1
7,CHIAPAS,hombre,36,7,1,7
7,CHIAPAS,mujer,45,0,7,7
7,CHIAPAS,hombre,51,7,7,7
7,CHIAPAS,mujer,29,3,7,4
7,CHIAPAS,mujer,29,0,7,7
7,CHIAPAS,hombre,36,7,7,7
7,CHIAPAS,mujer,28,0,7,7
7,CHIAPAS,hombre,40,6,2,6
7,CHIAPAS,mujer,23,0,6,3
7,CHIAPAS,mujer,28,0,6,7
7,CHIAPAS,mujer,28,0,7,7
7,CHIAPAS,mujer,58,0,7,7
7,CHIAPAS,hombre,48,7,7,0
7,CHIAPAS,hombre,34,6,6,7
7,CHIAPAS,mujer,29,0,7,7
7,CHIAPAS,mujer,41,0,7,7
7,CHIAPAS,mujer,42,0,0,0
7,CHIAPAS,mujer,33,0,7,7
7,CHIAPAS,mujer,25,6,6,6
7,CHIAPAS,hombre,54,1,7,7
7,CHIAPAS,hombre,64,7,0,7
7,CHIAPAS,mujer,24,2,3,1
7,CHIAPAS,hombre,34,6,0,6
7,CHIAPAS,mujer,37,0,7,4
7,CHIAPAS,hombre,34,7,0,0
7,CHIAPAS,hombre,27,7,1,7
7,CHIAPAS,hombre,26,1,1,3
7,CHIAPAS,hombre,48,7,7,7
7,CHIAPAS,hombre,24,2,1,6
7,CHIAPAS,mujer,37,0,7,0
7,CHIAPAS,hombre,42,6,1,6
7,CHIAPAS,mujer,41,0,0,1
7,CHIAPAS,mujer,31,0,1,1
7,CHIAPAS,mujer,31,0,7,3
7,CHIAPAS,mujer,61,0,0,0
7,CHIAPAS,mujer,23,0,3,7
7,CHIAPAS,mujer,24,2,2,7
7,CHIAPAS,mujer,21,4,7,2
7,CHIAPAS,hombre,31,6,3,6
7,CHIAPAS,mujer,21,0,7,3
7,CHIAPAS,mujer,20,7,7,3
7,CHIAPAS,hombre,44,7,7,7
7,CHIAPAS,hombre,49,7,2,7
7,CHIAPAS,mujer,41,0,7,7
7,CHIAPAS,hombre,43,0,2,7
7,CHIAPAS,mujer,28,3,7,7
7,CHIAPAS,hombre,43,7,3,3
7,CHIAPAS,mujer,24,0,3,2
7,CHIAPAS,mujer,39,2,7,6
7,CHIAPAS,mujer,32,1,0,1
7,CHIAPAS,mujer,29,7,7,0
7,CHIAPAS,mujer,31,0,7,7
7,CHIAPAS,hombre,20,2,0,7
7,CHIAPAS,mujer,30,0,7,0
7,CHIAPAS,mujer,32,0,7,0
7,CHIAPAS,hombre,36,1,1,1
7,CHIAPAS,hombre,27,2,1,7
7,CHIAPAS,hombre,28,3,7,7
7,CHIAPAS,mujer,29,0,7,2
7,CHIAPAS,hombre,27,5,0,3
7,CHIAPAS,hombre,30,0,0,0
7,CHIAPAS,mujer,29,0,7,1
7,CHIAPAS,hombre,32,7,6,3
7,CHIAPAS,hombre,20,3,2,6
7,CHIAPAS,mujer,32,0,7,3
7,CHIAPAS,mujer,51,4,5,2
7,CHIAPAS,hombre,23,7,7,7
7,CHIAPAS,hombre,27,2,2,2
7,CHIAPAS,hombre,22,7,7,7
7,CHIAPAS,hombre,27,0,1,6
7,CHIAPAS,mujer,37,3,5,5
7,CHIAPAS,mujer,33,0,0,0
7,CHIAPAS,mujer,60,0,7,0
7,CHIAPAS,hombre,40,6,7,7
7,CHIAPAS,hombre,51,0,0,1
7,CHIAPAS,hombre,28,7,0,7
7,CHIAPAS,mujer,30,7,7,1
7,CHIAPAS,mujer,41,4,7,0
7,CHIAPAS,hombre,30,7,7,6
7,CHIAPAS,mujer,37,7,7,2
7,CHIAPAS,mujer,36,7,7,7
7,CHIAPAS,mujer,30,7,3,4
7,CHIAPAS,hombre,58,7,0,7
7,CHIAPAS,mujer,64,7,6,7
7,CHIAPAS,mujer,33,1,7,7
7,CHIAPAS,mujer,29,0,7,3
7,CHIAPAS,mujer,54,0,3,0
7,CHIAPAS,hombre,23,2,4,7
7,CHIAPAS,mujer,25,2,5,7
7,CHIAPAS,mujer,39,0,7,7
7,CHIAPAS,mujer,22,0,6,7
7,CHIAPAS,mujer,46,0,7,7
7,CHIAPAS,mujer,50,3,7,3
7,CHIAPAS,mujer,36,0,7,7
7,CHIAPAS,hombre,45,7,0,7
7,CHIAPAS,mujer,28,0,7,7
7,CHIAPAS,mujer,58,4,3,7
7,CHIAPAS,hombre,23,0,2,7
7,CHIAPAS,mujer,31,3,7,7
7,CHIAPAS,mujer,38,0,7,7
7,CHIAPAS,mujer,46,0,3,5
7,CHIAPAS,mujer,36,7,7,7
7,CHIAPAS,hombre,58,0,7,7
7,CHIAPAS,mujer,25,1,7,1
7,CHIAPAS,hombre,35,3,3,7
7,CHIAPAS,mujer,54,0,7,7
7,CHIAPAS,mujer,35,2,0,2
7,CHIAPAS,hombre,42,5,5,7
7,CHIAPAS,mujer,25,0,0,7
7,CHIAPAS,hombre,55,6,0,6
7,CHIAPAS,hombre,45,7,0,7
7,CHIAPAS,mujer,31,4,7,7
7,CHIAPAS,mujer,42,0,1,4
7,CHIAPAS,mujer,37,7,0,7
7,CHIAPAS,mujer,20,0,2,7
7,CHIAPAS,hombre,36,7,7,7
7,CHIAPAS,hombre,27,0,7,2
7,CHIAPAS,hombre,59,0,7,7
7,CHIAPAS,mujer,39,0,7,7
7,CHIAPAS,mujer,40,0,1,7
7,CHIAPAS,mujer,30,3,7,2
7,CHIAPAS,hombre,42,3,7,7
7,CHIAPAS,hombre,60,3,0,3
7,CHIAPAS,mujer,25,0,7,3
7,CHIAPAS,hombre,31,2,4,5
7,CHIAPAS,hombre,51,0,0,7
7,CHIAPAS,hombre,61,7,0,0
7,CHIAPAS,mujer,66,0,0,4
7,CHIAPAS,hombre,32,0,3,6
7,CHIAPAS,mujer,39,0,0,1
7,CHIAPAS,hombre,33,6,7,7
7,CHIAPAS,mujer,44,5,2,3
7,CHIAPAS,hombre,37,1,0,0
7,CHIAPAS,mujer,23,0,0,3
7,CHIAPAS,mujer,25,0,7,0
7,CHIAPAS,mujer,68,3,7,7
7,CHIAPAS,hombre,44,7,6,7
7,CHIAPAS,hombre,52,0,0,0
7,CHIAPAS,hombre,35,7,4,7
7,CHIAPAS,mujer,32,1,7,7
7,CHIAPAS,mujer,33,0,2,0
7,CHIAPAS,mujer,42,7,7,7
7,CHIAPAS,hombre,21,0,3,7
7,CHIAPAS,mujer,25,0,7,1
7,CHIAPAS,mujer,38,0,3,1
7,CHIAPAS,mujer,45,0,6,6
7,CHIAPAS,mujer,27,2,7,7
7,CHIAPAS,hombre,27,5,0,7
7,CHIAPAS,mujer,43,7,3,7
7,CHIAPAS,mujer,30,0,2,3
7,CHIAPAS,hombre,38,7,1,7
7,CHIAPAS,mujer,21,0,0,0
7,CHIAPAS,hombre,32,0,2,1
7,CHIAPAS,mujer,46,7,7,7
7,CHIAPAS,hombre,25,4,5,5
7,CHIAPAS,hombre,23,2,7,4
7,CHIAPAS,hombre,35,0,1,2
7,CHIAPAS,hombre,29,5,1,4
7,CHIAPAS,mujer,20,2,4,3
7,CHIAPAS,hombre,27,2,2,7
7,CHIAPAS,mujer,23,5,1,7
7,CHIAPAS,hombre,36,0,0,0
7,CHIAPAS,hombre,36,0,0,0
7,CHIAPAS,mujer,44,0,0,0
7,CHIAPAS,hombre,43,6,3,6
7,CHIAPAS,hombre,32,0,7,7
7,CHIAPAS,mujer,39,0,0,7
7,CHIAPAS,hombre,41,0,0,0
7,CHIAPAS,hombre,27,0,0,0
8,CHIHUAHUA,mujer,22,0,0,0
8,CHIHUAHUA,mujer,57,0,7,7
8,CHIHUAHUA,mujer,53,7,7,0
8,CHIHUAHUA,hombre,47,7,7,0
8,CHIHUAHUA,hombre,60,0,0,7
8,CHIHUAHUA,mujer,68,0,0,7
8,CHIHUAHUA,mujer,47,0,7,7
8,CHIHUAHUA,hombre,60,0,0,7
8,CHIHUAHUA,mujer,57,0,7,7
8,CHIHUAHUA,mujer,62,0,7,7
8,CHIHUAHUA,mujer,22,0,0,2
8,CHIHUAHUA,mujer,54,0,0,7
8,CHIHUAHUA,mujer,55,0,7,7
8,CHIHUAHUA,hombre,50,3,7,7
8,CHIHUAHUA,hombre,50,0,2,0
8,CHIHUAHUA,hombre,58,0,0,7
8,CHIHUAHUA,mujer,23,0,0,0
8,CHIHUAHUA,hombre,45,3,0,7
8,CHIHUAHUA,mujer,58,7,7,7
8,CHIHUAHUA,mujer,32,0,0,7
8,CHIHUAHUA,hombre,52,5,0,0
8,CHIHUAHUA,mujer,35,1,7,3
8,CHIHUAHUA,mujer,60,3,7,0
8,CHIHUAHUA,mujer,28,0,0,7
8,CHIHUAHUA,hombre,67,0,0,7
8,CHIHUAHUA,mujer,60,0,7,7
8,CHIHUAHUA,hombre,38,0,0,7
8,CHIHUAHUA,mujer,32,0,3,3
8,CHIHUAHUA,hombre,26,0,7,7
8,CHIHUAHUA,hombre,30,0,0,2
8,CHIHUAHUA,hombre,22,2,3,2
8,CHIHUAHUA,mujer,36,5,7,3
8,CHIHUAHUA,mujer,61,0,4,4
8,CHIHUAHUA,hombre,34,0,0,7
8,CHIHUAHUA,hombre,50,0,0,7
8,CHIHUAHUA,mujer,48,4,7,7
8,CHIHUAHUA,hombre,34,0,0,5
8,CHIHUAHUA,hombre,46,7,1,7
8,CHIHUAHUA,mujer,37,0,7,7
8,CHIHUAHUA,mujer,24,0,7,0
8,CHIHUAHUA,mujer,33,0,3,7
8,CHIHUAHUA,mujer,49,0,3,7
8,CHIHUAHUA,mujer,36,0,2,3
8,CHIHUAHUA,mujer,65,7,7,7
8,CHIHUAHUA,mujer,33,7,6,7
8,CHIHUAHUA,mujer,53,0,7,7
8,CHIHUAHUA,mujer,33,0,0,7
8,CHIHUAHUA,hombre,32,0,4,7
8,CHIHUAHUA,mujer,64,1,0,0
8,CHIHUAHUA,mujer,45,0,7,3
8,CHIHUAHUA,mujer,23,0,7,7
8,CHIHUAHUA,mujer,37,0,7,7
8,CHIHUAHUA,mujer,53,0,7,0
8,CHIHUAHUA,mujer,32,0,7,0
8,CHIHUAHUA,hombre,47,6,7,7
8,CHIHUAHUA,hombre,21,6,7,7
8,CHIHUAHUA,mujer,25,0,0,7
8,CHIHUAHUA,hombre,24,7,7,7
8,CHIHUAHUA,mujer,25,0,7,7
8,CHIHUAHUA,mujer,30,0,7,7
8,CHIHUAHUA,hombre,56,0,0,7
8,CHIHUAHUA,mujer,35,0,0,7
8,CHIHUAHUA,hombre,40,7,0,7
8,CHIHUAHUA,hombre,39,4,0,7
8,CHIHUAHUA,hombre,49,7,7,7
8,CHIHUAHUA,mujer,45,0,7,7
8,CHIHUAHUA,hombre,50,0,0,7
8,CHIHUAHUA,hombre,32,6,0,7
8,CHIHUAHUA,hombre,57,7,7,7
8,CHIHUAHUA,hombre,29,6,0,7
8,CHIHUAHUA,mujer,62,0,3,4
8,CHIHUAHUA,hombre,50,7,0,7
8,CHIHUAHUA,hombre,62,0,0,7
8,CHIHUAHUA,mujer,59,0,7,7
8,CHIHUAHUA,mujer,63,0,7,7
8,CHIHUAHUA,hombre,43,2,7,7
8,CHIHUAHUA,hombre,38,0,0,7
8,CHIHUAHUA,mujer,46,0,7,7
8,CHIHUAHUA,mujer,54,0,1,7
8,CHIHUAHUA,mujer,58,0,7,3
8,CHIHUAHUA,hombre,67,0,0,0
8,CHIHUAHUA,mujer,43,2,3,2
8,CHIHUAHUA,hombre,45,0,7,0
8,CHIHUAHUA,mujer,25,0,0,0
8,CHIHUAHUA,mujer,29,0,0,7
8,CHIHUAHUA,mujer,46,0,7,7
8,CHIHUAHUA,mujer,45,0,0,7
8,CHIHUAHUA,mujer,25,0,7,7
8,CHIHUAHUA,mujer,27,0,7,7
8,CHIHUAHUA,mujer,52,0,7,0
8,CHIHUAHUA,mujer,58,7,7,2
8,CHIHUAHUA,hombre,67,0,7,7
8,CHIHUAHUA,mujer,26,0,0,7
8,CHIHUAHUA,mujer,67,7,7,7
8,CHIHUAHUA,mujer,40,0,0,2
8,CHIHUAHUA,mujer,61,3,7,0
8,CHIHUAHUA,mujer,58,0,5,7
8,CHIHUAHUA,mujer,65,0,7,0
8,CHIHUAHUA,mujer,35,0,7,5
8,CHIHUAHUA,hombre,32,7,7,7
8,CHIHUAHUA,hombre,40,7,0,7
8,CHIHUAHUA,mujer,47,0,7,7
8,CHIHUAHUA,hombre,64,7,7,7
8,CHIHUAHUA,hombre,36,0,7,7
8,CHIHUAHUA,mujer,44,0,3,6
8,CHIHUAHUA,hombre,58,0,7,7
8,CHIHUAHUA,mujer,62,0,7,7
8,CHIHUAHUA,mujer,59,0,2,3
8,CHIHUAHUA,mujer,44,0,0,3
8,CHIHUAHUA,mujer,43,0,0,0
8,CHIHUAHUA,mujer,52,0,7,7
8,CHIHUAHUA,mujer,57,0,7,7
8,CHIHUAHUA,hombre,56,5,7,7
8,CHIHUAHUA,hombre,56,0,0,5
8,CHIHUAHUA,hombre,47,0,7,0
8,CHIHUAHUA,mujer,36,0,7,7
8,CHIHUAHUA,hombre,45,7,7,7
8,CHIHUAHUA,hombre,47,0,7,7
8,CHIHUAHUA,hombre,64,0,7,0
8,CHIHUAHUA,mujer,65,0,0,7
8,CHIHUAHUA,mujer,34,0,7,7
8,CHIHUAHUA,hombre,41,7,7,7
8,CHIHUAHUA,hombre,67,5,3,7
8,CHIHUAHUA,mujer,28,0,7,7
8,CHIHUAHUA,hombre,25,7,0,7
8,CHIHUAHUA,mujer,49,0,7,0
8,CHIHUAHUA,mujer,61,0,7,7
8,CHIHUAHUA,mujer,35,0,7,7
8,CHIHUAHUA,hombre,61,0,0,1
8,CHIHUAHUA,mujer,38,0,0,0
8,CHIHUAHUA,hombre,46,0,7,7
8,CHIHUAHUA,mujer,68,0,3,7
8,CHIHUAHUA,hombre,47,7,7,7
8,CHIHUAHUA,hombre,59,1,7,2
8,CHIHUAHUA,mujer,40,0,7,7
8,CHIHUAHUA,hombre,68,0,6,4
8,CHIHUAHUA,mujer,31,0,7,7
8,CHIHUAHUA,hombre,49,5,0,0
8,CHIHUAHUA,mujer,35,0,2,0
8,CHIHUAHUA,mujer,26,0,7,7
8,CHIHUAHUA,hombre,36,6,7,7
8,CHIHUAHUA,mujer,24,0,0,3
8,CHIHUAHUA,mujer,24,0,2,0
8,CHIHUAHUA,mujer,43,7,7,7
8,CHIHUAHUA,mujer,24,0,5,3
8,CHIHUAHUA,mujer,48,0,7,2
8,CHIHUAHUA,mujer,52,0,7,7
8,CHIHUAHUA,hombre,35,5,5,7
8,CHIHUAHUA,mujer,45,0,7,1
8,CHIHUAHUA,mujer,67,0,0,1
8,CHIHUAHUA,mujer,35,0,5,7
8,CHIHUAHUA,hombre,22,2,7,7
8,CHIHUAHUA,mujer,39,4,7,0
8,CHIHUAHUA,mujer,68,1,1,7
8,CHIHUAHUA,hombre,29,6,6,3
8,CHIHUAHUA,mujer,42,0,3,0
8,CHIHUAHUA,mujer,45,5,0,0
8,CHIHUAHUA,mujer,40,0,7,7
8,CHIHUAHUA,hombre,35,7,7,7
8,CHIHUAHUA,mujer,45,0,0,7
8,CHIHUAHUA,mujer,27,2,7,5
8,CHIHUAHUA,hombre,58,7,7,7
8,CHIHUAHUA,mujer,50,0,7,4
8,CHIHUAHUA,mujer,21,0,4,4
8,CHIHUAHUA,hombre,22,0,0,0
8,CHIHUAHUA,hombre,54,0,3,2
8,CHIHUAHUA,mujer,44,0,0,0
8,CHIHUAHUA,mujer,52,0,0,7
8,CHIHUAHUA,mujer,20,0,0,3
8,CHIHUAHUA,hombre,27,7,6,7
8,CHIHUAHUA,mujer,44,0,7,7
8,CHIHUAHUA,mujer,31,0,7,3
8,CHIHUAHUA,hombre,54,7,0,7
8,CHIHUAHUA,hombre,48,3,7,7
8,CHIHUAHUA,hombre,31,3,7,7
8,CHIHUAHUA,hombre,62,5,5,7
8,CHIHUAHUA,mujer,31,0,7,7
8,CHIHUAHUA,hombre,34,3,7,0
8,CHIHUAHUA,mujer,22,0,0,7
8,CHIHUAHUA,mujer,27,0,7,1
8,CHIHUAHUA,mujer,24,3,2,7
8,CHIHUAHUA,hombre,22,6,0,7
8,CHIHUAHUA,hombre,40,6,7,7
8,CHIHUAHUA,hombre,48,5,0,2
8,CHIHUAHUA,mujer,43,0,0,0
8,CHIHUAHUA,mujer,38,0,3,4
8,CHIHUAHUA,hombre,35,6,6,7
8,CHIHUAHUA,hombre,30,3,0,7
8,CHIHUAHUA,mujer,28,0,7,5
8,CHIHUAHUA,mujer,37,0,3,7
8,CHIHUAHUA,hombre,33,5,0,0
8,CHIHUAHUA,mujer,36,3,7,7
8,CHIHUAHUA,mujer,48,5,7,0
8,CHIHUAHUA,mujer,21,0,0,2
8,CHIHUAHUA,hombre,39,0,0,7
8,CHIHUAHUA,hombre,41,4,3,4
8,CHIHUAHUA,mujer,24,0,7,1
8,CHIHUAHUA,hombre,41,3,7,7
8,CHIHUAHUA,hombre,41,0,6,0
8,CHIHUAHUA,mujer,31,0,7,1
8,CHIHUAHUA,mujer,22,3,5,7
8,CHIHUAHUA,mujer,35,0,0,7
8,CHIHUAHUA,hombre,24,6,3,7
8,CHIHUAHUA,hombre,22,1,4,7
8,CHIHUAHUA,mujer,27,0,0,7
8,CHIHUAHUA,hombre,35,5,2,7
8,CHIHUAHUA,hombre,49,0,0,0
8,CHIHUAHUA,mujer,21,0,0,2
8,CHIHUAHUA,mujer,22,2,7,7
8,CHIHUAHUA,hombre,57,7,7,7
8,CHIHUAHUA,mujer,61,0,0,1
8,CHIHUAHUA,mujer,57,0,7,7
8,CHIHUAHUA,mujer,41,0,7,7
8,CHIHUAHUA,mujer,57,0,0,7
8,CHIHUAHUA,hombre,63,6,0,7
8,CHIHUAHUA,hombre,42,7,7,7
8,CHIHUAHUA,mujer,52,0,7,7
8,CHIHUAHUA,mujer,43,0,7,4
8,CHIHUAHUA,mujer,44,4,5,7
8,CHIHUAHUA,mujer,56,0,7,0
8,CHIHUAHUA,hombre,35,0,0,7
8,CHIHUAHUA,mujer,33,3,7,7
8,CHIHUAHUA,mujer,33,6,7,6
8,CHIHUAHUA,hombre,31,1,7,7
8,CHIHUAHUA,mujer,30,0,7,7
8,CHIHUAHUA,mujer,44,0,7,3
8,CHIHUAHUA,mujer,46,7,7,7
8,CHIHUAHUA,mujer,45,0,7,7
8,CHIHUAHUA,mujer,46,0,0,3
8,CHIHUAHUA,mujer,39,0,0,7
8,CHIHUAHUA,mujer,37,0,0,5
8,CHIHUAHUA,mujer,51,5,7,3
8,CHIHUAHUA,hombre,22,1,4,0
8,CHIHUAHUA,hombre,39,6,0,7
9,CIUDAD DE MÉXICO,hombre,65,0,0,0
9,CIUDAD DE MÉXICO,mujer,27,0,0,0
9,CIUDAD DE MÉXICO,mujer,57,0,0,3
9,CIUDAD DE MÉXICO,mujer,41,0,0,7
9,CIUDAD DE MÉXICO,mujer,27,0,3,7
9,CIUDAD DE MÉXICO,mujer,38,7,7,7
9,CIUDAD DE MÉXICO,mujer,54,3,7,4
9,CIUDAD DE MÉXICO,mujer,60,0,0,3
9,CIUDAD DE MÉXICO,mujer,66,0,7,0
9,CIUDAD DE MÉXICO,mujer,57,0,3,7
9,CIUDAD DE MÉXICO,hombre,52,0,7,0
9,CIUDAD DE MÉXICO,hombre,64,3,3,7
9,CIUDAD DE MÉXICO,mujer,67,0,7,7
9,CIUDAD DE MÉXICO,mujer,56,0,0,1
9,CIUDAD DE MÉXICO,mujer,62,0,1,7
9,CIUDAD DE MÉXICO,mujer,29,0,0,3
9,CIUDAD DE MÉXICO,mujer,40,1,7,1
9,CIUDAD DE MÉXICO,mujer,62,0,0,1
9,CIUDAD DE MÉXICO,mujer,54,0,0,6
9,CIUDAD DE MÉXICO,hombre,66,2,7,4
9,CIUDAD DE MÉXICO,mujer,63,0,3,7
9,CIUDAD DE MÉXICO,hombre,43,7,0,7
9,CIUDAD DE MÉXICO,mujer,24,0,0,0
9,CIUDAD DE MÉXICO,mujer,43,0,6,7
9,CIUDAD DE MÉXICO,mujer,47,0,0,0
9,CIUDAD DE MÉXICO,mujer,35,0,7,5
9,CIUDAD DE MÉXICO,mujer,53,0,7,0
9,CIUDAD DE MÉXICO,hombre,65,5,0,7
9,CIUDAD DE MÉXICO,hombre,68,2,7,7
9,CIUDAD DE MÉXICO,mujer,35,3,3,7
9,CIUDAD DE MÉXICO,mujer,41,0,0,0
9,CIUDAD DE MÉXICO,hombre,62,0,7,7
9,CIUDAD DE MÉXICO,hombre,64,0,0,0
9,CIUDAD DE MÉXICO,mujer,38,2,7,3
9,CIUDAD DE MÉXICO,mujer,50,0,0,7
9,CIUDAD DE MÉXICO,hombre,44,3,7,0
9,CIUDAD DE MÉXICO,mujer,44,0,5,7
9,CIUDAD DE MÉXICO,hombre,35,0,7,7
9,CIUDAD DE MÉXICO,hombre,59,1,2,7
9,CIUDAD DE MÉXICO,hombre,31,3,6,7
9,CIUDAD DE MÉXICO,mujer,23,1,0,2
9,CIUDAD DE MÉXICO,mujer,26,0,7,2
9,CIUDAD DE MÉXICO,mujer,42,0,2,7
9,CIUDAD DE MÉXICO,mujer,52,0,0,7
9,CIUDAD DE MÉXICO,mujer,36,0,2,1
9,CIUDAD DE MÉXICO,mujer,37,0,0,5
9,CIUDAD DE MÉXICO,mujer,41,3,2,1
9,CIUDAD DE MÉXICO,mujer,55,0,7,0
9,CIUDAD DE MÉXICO,mujer,28,7,7,7
9,CIUDAD DE MÉXICO,hombre,26,0,7,7
9,CIUDAD DE MÉXICO,mujer,62,0,0,6
9,CIUDAD DE MÉXICO,mujer,22,0,3,0
9,CIUDAD DE MÉXICO,mujer,33,0,4,7
9,CIUDAD DE MÉXICO,mujer,24,0,0,7
9,CIUDAD DE MÉXICO,mujer,27,0,1,0
9,CIUDAD DE MÉXICO,mujer,34,7,7,0
9,CIUDAD DE MÉXICO,hombre,48,0,7,7
9,CIUDAD DE MÉXICO,hombre,37,5,4,1
9,CIUDAD DE MÉXICO,hombre,56,0,7,3
9,CIUDAD DE MÉXICO,mujer,30,0,2,2
9,CIUDAD DE MÉXICO,hombre,36,0,7,0
9,CIUDAD DE MÉXICO,mujer,55,0,0,0
9,CIUDAD DE MÉXICO,mujer,26,0,2,4
9,CIUDAD DE MÉXICO,mujer,34,0,0,2
9,CIUDAD DE MÉXICO,hombre,24,3,0,4
9,CIUDAD DE MÉXICO,mujer,29,1,3,4
9,CIUDAD DE MÉXICO,hombre,32,7,0,0
9,CIUDAD DE MÉXICO,hombre,20,2,3,7
9,CIUDAD DE MÉXICO,hombre,20,0,2,1
9,CIUDAD DE MÉXICO,mujer,39,0,7,4
9,CIUDAD DE MÉXICO,mujer,25,0,2,0
9,CIUDAD DE MÉXICO,mujer,48,0,0,7
9,CIUDAD DE MÉXICO,mujer,24,0,5,5
9,CIUDAD DE MÉXICO,mujer,26,0,2,7
9,CIUDAD DE MÉXICO,mujer,26,2,2,6
9,CIUDAD DE MÉXICO,mujer,22,1,7,7
9,CIUDAD DE MÉXICO,hombre,42,0,1,0
9,CIUDAD DE MÉXICO,mujer,36,0,7,5
9,CIUDAD DE MÉXICO,mujer,46,0,7,7
9,CIUDAD DE MÉXICO,mujer,20,7,0,7
9,CIUDAD DE MÉXICO,mujer,51,0,7,5
9,CIUDAD DE MÉXICO,mujer,66,0,0,0
9,CIUDAD DE MÉXICO,mujer,50,0,7,7
9,CIUDAD DE MÉXICO,hombre,45,0,1,7
9,CIUDAD DE MÉXICO,hombre,64,0,7,2
9,CIUDAD DE MÉXICO,mujer,60,0,0,0
9,CIUDAD DE MÉXICO,hombre,63,0,0,7
9,CIUDAD DE MÉXICO,hombre,46,0,0,0
9,CIUDAD DE MÉXICO,mujer,20,0,7,7
9,CIUDAD DE MÉXICO,mujer,23,5,0,3
9,CIUDAD DE MÉXICO,hombre,61,7,4,4
9,CIUDAD DE MÉXICO,mujer,67,0,6,0
9,CIUDAD DE MÉXICO,mujer,41,0,7,7
9,CIUDAD DE MÉXICO,mujer,49,0,7,7
9,CIUDAD DE MÉXICO,mujer,68,0,7,7
9,CIUDAD DE MÉXICO,mujer,62,0,6,4
9,CIUDAD DE MÉXICO,hombre,36,0,0,5
9,CIUDAD DE MÉXICO,mujer,36,0,0,0
9,CIUDAD DE MÉXICO,mujer,53,0,7,7
9,CIUDAD DE MÉXICO,mujer,41,0,3,6
9,CIUDAD DE MÉXICO,hombre,43,7,7,7
9,CIUDAD DE MÉXICO,mujer,68,0,7,7
9,CIUDAD DE MÉXICO,mujer,64,0,0,2
9,CIUDAD DE MÉXICO,mujer,60,2,4,2
9,CIUDAD DE MÉXICO,mujer,68,0,7,7
9,CIUDAD DE MÉXICO,mujer,42,4,7,5
9,CIUDAD DE MÉXICO,mujer,49,7,1,7
9,CIUDAD DE MÉXICO,mujer,57,0,5,3
9,CIUDAD DE MÉXICO,hombre,61,0,3,7
9,CIUDAD DE MÉXICO,mujer,43,0,7,0
9,CIUDAD DE MÉXICO,mujer,64,0,7,7
9,CIUDAD DE MÉXICO,mujer,53,0,0,7
9,CIUDAD DE MÉXICO,hombre,66,0,0,5
9,CIUDAD DE MÉXICO,hombre,63,0,0,5
9,CIUDAD DE MÉXICO,mujer,27,0,7,7
9,CIUDAD DE MÉXICO,mujer,68,0,1,5
9,CIUDAD DE MÉXICO,mujer,54,7,7,7
9,CIUDAD DE MÉXICO,mujer,45,0,3,0
9,CIUDAD DE MÉXICO,mujer,53,0,3,7
9,CIUDAD DE MÉXICO,mujer,26,0,7,7
9,CIUDAD DE MÉXICO,mujer,47,0,0,5
9,CIUDAD DE MÉXICO,mujer,55,0,7,0
9,CIUDAD DE MÉXICO,mujer,64,0,7,7
9,CIUDAD DE MÉXICO,hombre,50,0,7,7
9,CIUDAD DE MÉXICO,mujer,26,0,5,6
9,CIUDAD DE MÉXICO,mujer,44,2,7,7
9,CIUDAD DE MÉXICO,hombre,42,1,0,7
9,CIUDAD DE MÉXICO,mujer,68,0,0,7
9,CIUDAD DE MÉXICO,mujer,52,7,7,7
9,CIUDAD DE MÉXICO,hombre,67,2,0,7
9,CIUDAD DE MÉXICO,mujer,36,7,7,7
9,CIUDAD DE MÉXICO,mujer,54,0,3,2
9,CIUDAD DE MÉXICO,mujer,66,0,2,7
9,CIUDAD DE MÉXICO,mujer,68,0,7,0
9,CIUDAD DE MÉXICO,mujer,66,0,0,3
9,CIUDAD DE MÉXICO,hombre,48,0,0,0
9,CIUDAD DE MÉXICO,mujer,52,0,7,7
9,CIUDAD DE MÉXICO,mujer,46,0,5,7
9,CIUDAD DE MÉXICO,mujer,24,0,2,7
9,CIUDAD DE MÉXICO,mujer,61,0,7,7
9,CIUDAD DE MÉXICO,mujer,67,0,1,2
9,CIUDAD DE MÉXICO,mujer,57,0,7,3
9,CIUDAD DE MÉXICO,mujer,67,0,0,7
9,CIUDAD DE MÉXICO,mujer,43,5,7,7
9,CIUDAD DE MÉXICO,mujer,41,1,7,7
9,CIUDAD DE MÉXICO,mujer,60,2,7,7
